Name,Producer,Vintage,Price,DO,Variety,Type,Country,Region,Cost,Supplier,abv,cl
Gevrey-Chambertin 1er Cru Aux Combottes,Arlaud ,2016,193.89,Aux Combottes 1er Cru-Gevrey-Chambertin ,Pinot Noir,Red,Francia,Burgundy-Gevrey-Chambertin ,64.63,LA PART DELS ANGELS S.L.,13.2,75
Charmes-Chambertin Grand Cru,Arlaud ,2016,341.61,Charmes-Chambertin Grand Cru,Pinot Noir,Red,Francia,Burgundy-Gevrey-Chambertin ,113.87,LA PART DELS ANGELS S.L.,13.5,75
Les 1er Ponts,Yann Durieux ,2014,160.50,Vin de France,Pinot Noir,Red,Francia,Burgundy-Messanges,53.50,LA PART DELS ANGELS S.L.,12.0,75
Clos des Lambrays Grand Cru,Domaine des Lambrays ,2013,465.00,Clos des Lambrays Grand Cru,Pinot Noir,Red,Francia,Burgundy-Morey-Saint-Denis,155.00,,14.0,75
Clos des Lambrays Grand Cru,Domaine des Lambrays ,2016,528.90,Clos des Lambrays Grand Cru-Morey-Saint-Denis,Pinot Noir,Red,Francia,Burgundy-Morey-Saint-Denis,176.30,LA PART DELS ANGELS S.L.,13.5,75
Clos des Lambrays Grand Cru,Domaine des Lambrays ,2011,492.66,Clos des Lambrays Grand Cru-Morey-Saint-Denis,Pinot Noir,Red,Francia,Burgundy-Morey-Saint-Denis,164.22,LA PART DELS ANGELS S.L.,13.5,75
Nuits-Saint-Georges 1er Cru Aux Murgers,Sylvain Cathiard ,2014,339.90,Aux Murgers 1er Cru-Nuits-Saint-Georges,Pinot Noir,Red,Francia,Burgundy-Nuits-Saint-Georges,113.30,LA PART DELS ANGELS S.L.,13.5,75
Régis Rossignol-Changarnier Pommard,Régis Rossignol-Changarnier ,2013,105.00,Pommard,Pinot Noir,Red,Francia,Burgundy-Pommard,35.00,PREMIUM DRINKS S.L.U.,13.0,75
Pommard 1er Cru Rugiens,Joseph Voillot ,2016,198.00,Rugiens 1er Cru-Pommard,Pinot Noir,Red,Francia,Burgundy-Pommard,66.00,LA PART DELS ANGELS S.L.,13.0,75
Pommard 1er Cru Clos des Epeneaux Monopole,Comte Armand-Domaine des Epeneaux,2015,288.00,Clos des Epeneaux 1er Cru-Pommard,Pinot Noir,Red,Francia,Burgundy-Pommard,96.00,LA PART DELS ANGELS S.L.,13.5,75
Julien Altaber Sextant Bourgogne Rouge,Julien Altaber-Sextant,2018,96.00,Bourgogne Rouge,Pinot Noir,Red,Francia,Burgundy-Saint-Aubin,32.00,Wine Searcher,13.0,75
Domaine Marquis d'Angerville Volnay 1er Cru Clos des Ducs ,Marquis d'Angerville,2015,606.00,Clos des Ducs 1er Cru-Volnay ,Pinot Noir,Red,Francia,Burgundy-Volnay,202.00,Wine Searcher,13.3,75
Vosne-Romanée Champs Perdrix Vieilles Vignes,Perrot-Minot ,2013,237.00,Vosne-Romanée ,Pinot Noir,Red,Francia,Burgundy-Vosne-Romanée,79.00,ENJOY WINE SL,13.0,75
Vosne-Romanée 1er Cru Les Beaux Monts,Bruno Clavelier ,2016,305.82,Les Beaux Monts 1er Cru-Vosne-Romanée ,Pinot Noir,Red,Francia,Burgundy-Vosne-Romanée,101.94,LA PART DELS ANGELS S.L.,13.0,75
Vosne-Romanée 1er Cru Aux Malconsorts,Sylvain Cathiard ,2014,"2,190.00",Aux Malconsorts 1er Cru-Vosne-Romanée,Pinot Noir,Red,Francia,Burgundy-Vosne-Romanée,730.00,LA PART DELS ANGELS S.L.,13.5,75
Vosne-Romanée 1er Cru Les Gaudichots,Forey ,2016,218.40,Les Gaudichots 1er Cru-Vosne-Romanée,Pinot Noir,Red,Francia,Burgundy-Vosne-Romanée,72.80,LA PART DELS ANGELS S.L.,13.0,75
Domaine Anne Gros Richebourg Grand Cru,Anne Gros,2015,"2,064.00",Richebourg Grand Cru-Vosne-Romanée,Pinot Noir,Red,Francia,Burgundy-Vosne-Romanée,688.00,Wine Searcher,13.5,75
Domaine Anne Les Barreaux,Anne Gros,2017,354.00,Vosne-Romanée,Pinot Noir,Red,Francia,Burgundy-Vosne-Romanée,118.00,Wine Searcher,13.0,75
Clos-Vougeot Grand Cru,Laurent Roumier ,2013,204.00,Clos de Vougeot Grand Cru,Pinot Noir,Red,Francia,Burgundy-Vougeot,68.00,ENJOY WINE SL,13.5,75
Clos de Vougeot Grand Cru,Forey ,2016,260.16,Clos de Vougeot Grand Cru-Vougeot,Pinot Noir,Red,Francia,Burgundy-Vougeot,86.72,LA PART DELS ANGELS S.L.,13.0,75
Clos Vougeot Grand Cru,Henri Boillot ,2016,393.90,Clos de Vougeot Grand Cru-Vougeot,Pinot Noir,Red,Francia,Burgundy-Vougeot,131.30,LA PART DELS ANGELS S.L.,13.0,75
Dominique Derain Mercurey La Plante Chassey,Dominique Derain,2016,120.00,Mercurey,"Pinot Noir, Pinot Gris",Red,Francia,Côte Chalonnaise,40.00,Wine Searcher,13.0,75
Givry 1er Cru Servoisine,Domaine Joblot,2015,62.70,Givry Premier Cru,Pinot Noir,Red,Francia,Côte Chalonnaise,20.90,La Part dels Àngels,13.0,75
Les Gauthières Trousseau,Pignier ,2015,76.77,Côtes du Jura,Trousseau,Red,Francia,Jura,25.59,LA PART DELS ANGELS S.L.,12.0,75
L'uva Arbosiana,Domaine de la Tournelle,2016,42.00,Arbois,Poulsard,Red,Francia,Jura,14.00,Gourmet Hunters,11.8,75
Singulier Trousseau,Domaine Benedicte & Stephane Tissot,2015,59.70,Arbois,Trousseau,Red,Francia,Jura,19.90,Gourmet Hunters,14.0,75
Poulsard en Chêne,Pignier ,2018,57.00,Côtes du Jura,Poulsard,Red,Francia,Jura,19.00,Wine Searcher,12.5,75
Dorabella,Alice Bouvot-Domaine de l'Octavin,2016,126.00,Vin de Francia (Bourgogne),Poulsard,Red,Francia,Jura-Arbois,42.00,Wine Searcher,12.0,75
Terrasses du Larzac Les Clapas,Domaine du Pas de l'Escalette ,2011,48.00,Languedoc-Terrasses du Larzac,"Syrah, Carignan, Grenache",Red,Francia,Languedoc Roussillon,16.00,SIDRAL S.L.,13.5,75
Mar i Muntanya,Domaine de l'Horizon ,2015,26.55,IGP Côtes Catalanes,"Syrah, Grenache",Red,Francia,Languedoc Roussillon,8.85,Gourmet Hunters,12.0,75
Poudre d'Escampette,Alain Castex-Les Vins Du Cabanon,2016,49.95,Vin de Francia (Roussillon-Banyuls),"Grenache Noir, Blanc i Gris, Carignan, Mourvèdre, Syrah",Red,Francia,Languedoc Roussillon,16.65,Cuvée 3000,12.0,75
Romanissa Casot,Domaine Matassa,2016,68.55,IGP Côtes Catalanes,"Grenache Catalan (Lladoner pelut), Carignan",Red,Francia,Languedoc Roussillon,22.85,Cuvée 3000,12.0,75
Les Sorcières du Clos de Fées,Clos de Fées,2017,36.00,Côtes du Roussillon,"Syrah, Grenache, Carignan",Red,Francia,Languedoc Roussillon,12.00,Wine Searcher,13.5,75
Mas de Daumas Gassac ,Mas de Daumas Gassac ,2013,141.00,IGP Saint-Guilhem-le-Désert-Cité-d'Aniane,"Cabernet Sauvignon, autres",Red,Francia,Languedoc Roussillon,47.00,Wine Searcher,13.5,75
Domaine Gauby Côtes du Roussillon Villages Vieilles Vignes,Domaine Gauby,2015,93.00,Côtes du Roussillon Villages,"Carignan, Syrah, Grenache, Mourvèdre",Red,Francia,Languedoc Roussillon,31.00,Wine Searcher,13.0,75
Domaine du Clos des Fées Côtes du Roussillon Villages Vieilles Vignes,Domaine du Clos des Fées,2002,72.00,Côtes du Roussillon Villages,"Grenache, Carignan, Syrah",Red,Francia,Languedoc Roussillon,24.00,Wine Searcher,14.5,75
Les Fontanilles,Domaine Anne Gros & Jean-Paul Tollot ,2018,"2,064.00",Minervois,"Carignan, Cinsault, Grenache, Syrah",Red,Francia,Languedoc Roussillon,688.00,Wine Searcher,14.5,75
Soulà,Le Casot de Mailloles,2016,105.00,Vin de Francia (Roussillon-Banyuls),Grenache,Red,Francia,Languedoc Roussillon-Banyuls,35.00,Wine Searcher,13.0,75
Château de Passavant Anjou Rouge,Château de Passavant ,2001,44.70,Anjou,"Cabernet Franc, Grolleau Noir",Red,Francia,Loire,14.90,EL GUSTO POR EL VINO CANARIAS S.L.,12.5,75
Château de Passavant Foulque Nerra,Château de Passavant ,2001,44.70,Anjou Villages,Cabernet Franc,Red,Francia,Loire,14.90,EL GUSTO POR EL VINO CANARIAS S.L.,13.6,75
Mephisto,Domaine de l'Ecu,2014,57.75,Vin de Pays (Vallée de la Loire),Cabernet Franc,Red,Francia,Loire,19.25,Vilaviniteca,12.0,75
Terres Chaudes,Thierry Germain Domaine des Roches Neuves,2006,37.50,Saumur-Champigny,Cabernet Franc,Red,Francia,Loire-Anjou-Saumur,12.50,COALLA LOGISTICA S.L.,13.0,75
Saumur Champigny La Porte Saint-Jean,Sylvain Dittière ,2015,53.70,Saumur-Champigny,Cabernet Franc,Red,Francia,Loire-Anjou-Saumur,17.90,LA PART DELS ANGELS S.L.,12.5,75
Pompois,Nicolas Réau-Clos de Treilles,2018,63.00,Anjou,Cabernet Franc,Red,Francia,Loire-Anjou-Saumur,21.00,Wine Searcher,13.5,75
L'Enfant Terrible,Nicolas Réau-Clos de Treilles,2017,105.00,Anjou,Cabernet Franc,Red,Francia,Loire-Anjou-Saumur,35.00,Wine Searcher,14.0,75
Bourgueil Mi-Pente,Jacky Blot Domaine de la Butte ,2015,63.00,Bourgueil,Cabernet Franc,Red,Francia,Loire-Touraine,21.00,CASCAKIA WINES SL,13.5,75
Domaine de Pallus Chinon,Domaine de Pallus ,1990,299.25,Chinon,Cabernet Franc,Red,Francia,Loire-Touraine,99.75,PIÑERO RODRIGUEZ S.L.,12.5,75
Chinon La Croix Boissée Vieilles Vignes,Bernard Baudry ,2014,71.70,Chinon,Cabernet Franc,Red,Francia,Loire-Touraine,23.90,LA PART DELS ANGELS S.L.,12.0,75
Le Grand Clos,Yannick Amirault,2015,57.00,Bourgueil ,Cabernet Franc,Red,Francia,Loire-Touraine,19.00,Wine Searcher,13.0,75
Olga Raffault Chinon ,Olga Raffault,2017,60.00,Bourgueil ,Cabernet Franc,Red,Francia,Loire-Touraine,20.00,Wine Searcher,13.0,75
Olga Raffault Chinon Les Picasses,Olga Raffault,2014,105.00,Bourgueil ,Cabernet Franc,Red,Francia,Loire-Touraine,35.00,Wine Searcher,12.5,75
Domaine de Pallus Chinon,Domaine de Pallus ,2012,78.00,Chinon,Cabernet Franc,Red,Francia,Loire-Touraine,26.00,Wine Searcher,12.5,75
Domaine de Pallus La Croix Boissée,Domaine de Pallus ,2015,198.00,Chinon,Cabernet Franc,Red,Francia,Loire-Touraine,66.00,Wine Searcher,12.5,75
Marc Brédif Chinon Réserve,Maison Brédif ,2013,113.85,Chinon,Cabernet Franc,Red,Francia,Loire-Touraine,37.95,Wine Searcher,12.5,75
Belle Dame Sancerre Rouge,Vacheron ,2016,88.80,Sancerre,Pinot Noir,Red,Francia,Loire-Upper Loire,29.60,Wine Searcher,13.0,75
Château Simone Rouge,Château Simone ,2016,84.99,Palette,"Grenache, Mourvèdre, Cinsault, Syrah, Castet, Manosquin, Carignan, Muscats divers",Red,Francia,Provence,28.33,,13.5,75
Domaine de Trévallon Rouge,Domaine de Trévallon ,2014,128.70,IGP Alpilles,"Cabernet Sauvignon, Syrah",Red,Francia,Provence,42.90,COALLA LOGISTICA S.L.,13.0,75
Crozes Hermitage,Alain Graillot ,2016,54.75,Crozes-Hermitage,Syrah,Red,Francia,Rhône,18.25,COALLA LOGISTICA S.L.,13.0,75
Charvin Châteauneuf-du-Pape,Charvin ,2015,99.00,Châteauneuf-du-Pape,"Garnacha, Syrah, Mourvèdre, Counoise, Vacarèse",Red,Francia,Rhône,33.00,TRASEGAR VINOS S.L.U.,14.5,75
Charvin Châteauneuf-du-Pape,Charvin ,2014,112.59,Châteauneuf-du-Pape,"Garnacha, Syrah, Mourvèdre, Counoise, Vaccarèse",Red,Francia,Rhône,37.53,TRASEGAR VINOS S.L.U.,14.5,75
Charvin Côtes-du-Rhône,Charvin ,2014,42.00,Côtes-du-Rhône,"Garnacha, Syrah, Mourvèdre, Carignan",Red,Francia,Rhône,14.00,TRASEGAR VINOS S.L.U.,14.0,75
Charvin Côtes-du-Rhône,Charvin ,2015,37.50,Côtes-du-Rhône,"Garnacha, Syrah, Mourvèdre, Carignan",Red,Francia,Rhône,12.50,COALLA LOGISTICA S.L.,14.0,75
Château des Tours Côtes-du-Rhône,Château des Tours,2010,148.50,Côtes-du-Rhône,"Garnacha, Cinsaut, Syrah",Red,Francia,Rhône,49.50,ENJOY WINE SL,14.0,75
Renaissance,Auguste Clape ,2015,144.30,Cornas,Syrah,Red,Francia,Rhône,48.10,COALLA LOGISTICA S.L.,13.0,75
Domaine Combier Crozes Hermitage,Combier ,2012,58.92,Crozes-Hermitage,Syrah,Red,Francia,Rhône,19.64,PREMIUM DRINKS S.L.U.,13.5,75
Cuvée Laurent,Combier ,2014,45.00,Crozes-Hermitage,Syrah,Red,Francia,Rhône,15.00,COALLA LOGISTICA S.L.,13.5,75
Domaine Combier Crozes Hermitage,Combier ,2015,58.80,Crozes-Hermitage,Syrah,Red,Francia,Rhône,19.60,COALLA LOGISTICA S.L.,13.5,75
Châteauneuf-du-Pape Vielles Vigne Rouge,Domaine de la Janasse ,2011,210.00,Châteauneuf-du-Pape,"Grenache, Syrah, Mourvedre, Cinsault, others",Red,Francia,Rhône,70.00,COALLA LOGISTICA S.L.,15.0,75
Châteauneuf-du-Pape Vielles Vigne Rouge,Domaine de la Janasse ,2012,210.00,Châteauneuf-du-Pape,"Grenache, Syrah, Mourvedre, Cinsault, others",Red,Francia,Rhône,70.00,COALLA LOGISTICA S.L.,15.0,75
Domaine Georges Vernay Syrah de Mirbaudie,Georges Vernay ,2008,20.70,IGP Collines Rhodaniennes,Syrah,Red,Francia,Rhône,6.90,,12.5,75
Châteauneuf-du-Pape Barbe Rac,M. Chapoutier ,2010,206.85,Châteauneuf-du-Pape,Grenache,Red,Francia,Rhône,68.95,,14.0,75
Saint-Joseph Deschants,M. Chapoutier ,2011,55.98,Saint-Joseph,Syrah,Red,Francia,Rhône,18.66,,13.0,75
Monier de la Sizeranne,M. Chapoutier Hermitage ,2002,118.50,,Syrah,Red,Francia,Rhône,39.50,,13.0,75
Ogier Côtes-du-Rhône,Ogier ,2014,21.00,Côtes-du-Rhône,"Grenache, Syrah, Mourvèdre",Red,Francia,Rhône,7.00,CASCAKIA WINES SL,14.5,75
Châteauneuf-du-Pape Reine Jeanne,Ogier ,1999,67.56,Châteauneuf-du-Pape,"Grenache, Syrah, Mourvèdre",Red,Francia,Rhône,22.52,,14.0,75
La Landonne,René Rostaing ,2011,267.00,Côte-Rôtie,"Syrah, Viognier",Red,Francia,Rhône,89.00,ENJOY WINE SL,13.5,75
La Coulée Douce Syrah,Jérôme Jouret ,2016,32.70,Vin de France,Syrah,Red,Francia,Rhône,10.90,LA PART DELS ANGELS S.L.,13.0,75
Saint-Joseph Pitrou,Dard & Ribo ,2016,96.45,Saint-Joseph,Syrah,Red,Francia,Rhône,32.15,LA PART DELS ANGELS S.L.,13.5,75
Hermitage,Dard & Ribo ,2016,160.80,Hermitage,Syrah,Red,Francia,Rhône,53.60,LA PART DELS ANGELS S.L.,13.0,75
La Coulée Douce,Domaine Jérôme Jouret,2016,32.70,Vin de Francia (Vallée du Rhône),Syrah,Red,Francia,Rhône,10.90,La Part dels Àngels,,75
Domaine Jamet Syrah,Georges Vernay ,2018,72.00,IGP Collines Rhodaniennes,Syrah,Red,Francia,Rhône,24.00,Wine Searcher,13.0,75
Château Rayas Châteauneuf-du-Pape Pignan,Château Rayas,2003,837.00,Châteauneuf-du-Pape,"Grenache, autres",Red,Francia,Rhône,279.00,Wine Searcher,14.0,75
Côte Pelée Mondeuse Sélection,Jean-Yves Péron ,2014,76.35,IGP Vin des Allobroges,Mondeuse Noire,Red,Francia,Savoie,25.45,LA PART DELS ANGELS S.L.,11.5,75
Clos Baquey,Elian Da Ros ,2003,52.80,Côtes du Marmandais,"Cabernet Franc, Merlot, Abouriou, Cabernet Sauvignon",Red,Francia,Sud-Ouest,17.60,,13.5,75
L'Évidence,Jean-Philippe Janoueix ,2013,37.50,Bordeaux Supérieur,Merlot,Red,Francia,,12.50,Piñero,,75
Château Angélus,Château Angélus,2003,0.00,Saint-Émilion,Merlot,Red,Francia,,,,,75
Château St.-Sprit,,2010,0.00,Saint-Émilion,Merlot,Red,Francia,,,,,75
Château Fontenil,Château Fontenil ,2008,105.60,Fronsac,"Merlot, Cabernet Sauvignon",Red,Francia,,35.20,Vinófilos,,75
Gevrey-Chambertin,Philippe Pacalet ,2015,227.70,Gevrey-Chambertin,Pinot Noir,Red,Francia,,75.90,Piñero,,75
Savigny-lès-Beaune Vieilles Vignes,Maison Roche de Bellene ,2011,0.00,Savigny-lès-Beaune,Pinot Noir,Red,Francia,,,,,75
La Louvée,Jean-Luc Colombo ,2000,0.00,Cornas,Syrah,Red,Francia,,,,,75
Crozes-Hermitage,E. Guigal ,2009,0.00,Crozes-Hermitage,Syrah,Red,Francia,,,,,75
Châteauneuf-du-Pape Vieilles Vignes,Tardieu-Laurent ,2008,156.60,Châteauneuf-du-Pape,"Grenache, Mourvèdre, Syrah",Red,Francia,,52.20,El Gusto por el Vino,,75
Châteauneuf-du-Pape,E. Guigal ,2010,124.80,Châteauneuf-du-Pape,"Grenache, Syrah, Mourvèdre, autres",Red,Francia,,41.60,El Gusto por el Vino,,75
Frères Giac,Domaine Giachino,2015,24.90,IGP Vin Isère (Côteaux du Grésivaudan),"Etraire de la Dhuy, Gamay, autres",Red,Francia,,8.30,Vilaviniteca,10.5,75
Terre et Ciel,Thymiopoulos ,2015,36.00,Naoussa,Xinomavro,Red,Grecia,Macedonia-Greece,12.00,PIÑERO RODRIGUEZ S.L.,14.0,75
Hatzidakis Mavrotragano,Hatzidakis ,2013,99.00,PGI Cyclades,Mavrotragano,Red,Grecia,Santorini,33.00,Wine Searcher,14.5,75
Gianni Masciarelli Montepulciano d'Abruzzo,Gianni Masciarelli ,2014,24.75,Montepulciano d'Abruzzo,Montepulciano,Red,Italia,Abruzzo,8.25,Wineissocial,13.5,75
Emidio Pepe Montepulciano d'Abruzzo,Emidio Pepe,2017,435.00,Montepulciano d'Abruzzo,Montepulciano,Red,Italia,Abruzzo,145.00,wine Searcher,13.5,75
Terra di Lavoro ,Galardi ,2005,129.00,IGT Roccamonfina ,"Aglianico, Piedirosso",Red,Italia,Campania,43.00,COALLA LOGISTICA S.L.,13.0,75
Radici Riserva,Mastroberardino ,2015,156.00,Taurasi,Aglianico,Red,Italia,Campania,52.00,Wine Searcher,13.5,75
Pater Nobilis Taurasi Riserva,Villa Diamante ,2007,72.00,Taurasi,Aglianico,Red,Italia,Campania,24.00,IMPORTACIONES Y EXPORTACIONES DE VINO ENOTRIA S.L.,13.5,75
Pater Nobilis Irpinia Aglianico,Villa Diamante ,2006,69.00,Irpinia,Aglianico,Red,Italia,Campania,23.00,IMPORTACIONES Y EXPORTACIONES DE VINO ENOTRIA S.L.,14.0,75
Evoca,Altavita ,2011,81.00,Romagna,Sangiovese,Red,Italia,Emilia-Romagna,27.00,TROPICAL HOTELES SA,,75
Emilia Macchiona,La Stoppa ,2004,69.00,IGT Emilia ,"Barbera, Bonarda",Red,Italia,Emilia-Romagna,23.00,,15.0,75
Radikon Merlot,Radikon,2004,378.00,Collio Goriziano,Merlot,Red,Italia,Friuli-Venezia Giulia,126.00,Wine Searcher,14.0,100
Pignacolusse,Jermann ,2006,58.92,IGT Venezia Giulia,Pignolo,Red,Italia,Friuli-Venezia Giulia,19.64,TRASEGAR VINOS S.L.U.,14.0,75
Ronco Severo Schioppettino,Ronco Severo ,2014,93.00,Colli Orientali Del Friuli-Schioppettino di Prepotto,Schioppettino di Prepotto,Red,Italia,Friuli-Venezia Giulia,31.00,Wine Searcher,13.5,75
Château Musar,Château Musar,2006,111.00,Bekaa Valley,"Cabernet Sauvignon, Carignan, Cinsault",Red,Líbano,Lebanon-Aana and Kefraya,37.00,PIÑERO RODRIGUEZ S.L.,14.0,75
Domaine des Tourelles Cinsault Vieilles Vignes,Domaine des Tourelles ,2017,54.00,Bekaa Valley,Cinsault,Red,Líbano,Lebanon-Chtaura,18.00,Wine Searcher,14.0,75
Barolo Brunate,Roberto Voerzio ,2001,344.97,Barolo,Nebbiolo,Red,Italia,Piedmont,114.99,,14.5,75
Giacomo Conterno Francia Barolo,Giacomo Conterno,2011,786.00,Barolo,Nebbiolo,Red,Italia,Piedmont,262.00,Wine Searcher,14.0,75
Poderi Aldo Conterno Barolo,Poderi Aldo Conterno,2014,276.00,Barolo,Nebbiolo,Red,Italia,Piedmont,92.00,Wine Searcher,14.5,75
Luciano Sandrone Aleste-Cannubi Boschis,Luciano Sandrone,2014,390.00,Barolo,Nebbiolo,Red,Italia,Piedmont,130.00,Wine Searcher,14.0,75
Luciano Sandrone Valmaggiore ,Luciano Sandrone,2015,105.00,Nebbiolo d'Alba,Nebbiolo,Red,Italia,Piedmont,35.00,Wine Searcher,13.5,75
Giuseppe Mascarello e Figlio Monprivato,Giuseppe Mascarello e Figlio,2012,498.00,Barolo,Nebbiolo,Red,Italia,Piedmont,166.00,Wine Searcher,14.0,75
Elio Altare Barolo,Elio Altare,2014,201.00,Barolo,Nebbiolo,Red,Italia,Piedmont,67.00,Wine Searcher,14.0,75
Elio Altare Larigi ,Elio Altare,2014,210.00,Langhe Rosso,Barbera,Red,Italia,Piedmont,70.00,Wine Searcher,15.0,75
Roagna Dolcetto d'Alba,Roagna,2018,54.00,Dolcetto d'Alba,Dolcetto,Red,Italia,Piedmont,18.00,Wine Searcher,12.5,75
Produttori del Barbaresco Barbaresco,Produttori del Barbaresco ,2014,114.00,Barbaresco,Nebbiolo,Red,Italia,Piedmont,38.00,Wine Searcher,14.5,75
Roagna Barbaresco Pajè,Roagna,2013,291.00,Barbaresco,Nebbiolo,Red,Italia,Piedmont,97.00,Wine Searcher,14.0,75
Roagna Langhe Rosso,Roagna,2014,93.00,Langhe,Nebbiolo,Red,Italia,Piedmont,31.00,Wine Searcher,14.0,75
Roagna Barbera d'Alba,Roagna,2014,87.00,Barbera d'Alba,Barbera,Red,Italia,Piedmont,29.00,Wine Searcher,13.5,75
Falletto di Bruno Giacosa Rabajà,Falletto di Bruno Giacosa,2013,573.00,Barbaresco,Nebbiolo,Red,Italia,Piedmont,191.00,Wine Searcher,14.0,75
Falletto di Bruno Giacosa Asili,Falletto di Bruno Giacosa,2015,468.00,Barbaresco,Nebbiolo,Red,Italia,Piedmont,156.00,Wine Searcher,14.5,75
Gaja Sorì San Lorenzo Langhe,Gaja,2011,"1,194.00",Langhe,"Nebbiolo, Barbera",Red,Italia,Piedmont,398.00,Wine Searcher,14.0,75
Barbera del Monferrato,Tenuta Migliavacca,2015,38.01,Barbera del Monferrato,Barbera,Red,Italia,Piedmont,12.67,MonvinicStore,14.0,75
Barolo Pira,Roagna,2011,177.00,Barolo,Nebbiolo,Red,Italia,Piedmont,59.00,Cuvée 3000,13.5,75
Giacomo Conterno Francia,Giacomo Conterno,2015,771.00,Barolo DOCG,Nebbiolo,Red,Italia,Piedmont,257.00,Wine Searcher,14.0,75
Giacomo Conterno Barolo Riserva,Giacomo Conterno,2013,"1,734.00",Barolo DOCG,Nebbiolo,Red,Italia,Piedmont,578.00,Wine Searcher,14.0,75
Bartolo Mascarello Barolo,Bartolo Mascarello,2015,"1,020.00",Barolo DOCG,Nebbiolo,Red,Italia,Piedmont,340.00,Wine Searcher,14.0,75
Giuseppe Mascarello e Figlio Monprivato,Giuseppe Mascarello e Figlio,2014,513.00,Barolo DOCG,Nebbiolo,Red,Italia,Piedmont,171.00,Wine Searcher,14.0,75
Falletto di Bruno Giacosa Falletto,Falletto di Bruno Giacosa,2007,543.00,Barolo DOCG,Nebbiolo,Red,Italia,Piedmont,181.00,Wine Searcher,14.5,75
Falletto di Bruno Giacosa Asili Riserva,Falletto di Bruno Giacosa,2014,"1,092.00",Barbaresco DOCG,Nebbiolo,Red,Italia,Piedmont,364.00,Wine Searcher,14.5,75
Bruno Giacosa Barbaresco,Bruno Giacosa,2008,504.00,Barbaresco DOCG,Nebbiolo,Red,Italia,Piedmont,168.00,Wine Searcher,13.0,75
Giuseppe Rinaldi Brunate-Le Coste,Giuseppe Rinaldi,2009,978.00,Barolo DOCG,Nebbiolo,Red,Italia,Piedmont,326.00,Wine Searcher,14.0,75
Luciano Sandrone Aleste-Cannubi Boschis,Luciano Sandrone,2013,402.00,Barolo DOCG,Nebbiolo,Red,Italia,Piedmont,134.00,Wine Searcher,14.5,75
Gaja Barbaresco,Gaja,2015,444.00,Barbaresco DOCG,Nebbiolo,Red,Italia,Piedmont,148.00,Wine Searcher,14.0,75
Niviô,Bellotti-Cascina degli Ulivi,2014,63.00,Vino da Tavola (Piemonte),Dolcetto,Red,Italia,Piedmont,21.00,Wine Searcher,13.5,75
Giacomo Conterno Francia,Giacomo Conterno,2015,"2,445.00",Barolo DOCG,Nebbiolo,Red,Italia,Piedmont,815.00,Wine Searcher,14.0,150
Turriga,Argiolas ,2004,128.40,IGT Isola dei Nuraghi Rosso  ,"Cannonau, Malvasia Nera, Carignano, Bovale Sardo",Red,Italia,Sardinia,42.80,COALLA LOGISTICA S.L.,14.5,75
Il Frappato,Arianna Occhipinti,2014,67.50,IGT Terre Siciliane,Frappato di Vittoria,Red,Italia,Sicilia,22.50,Buena Uva,12.5,75
Il Frappato,Arianna Occhipinti ,2014,77.55,IGT Terre Siciliane ,Frappato di Vittoria,Red,Italia,Sicilia,25.85,JUBA SUAREZ RUFINO,12.5,75
Il Frappato,Arianna Occhipinti ,2015,68.85,IGT Terre Siciliane ,Frappato di Vittoria,Red,Italia,Sicilia,22.95,JUBA SUAREZ RUFINO,12.5,75
Grotte Alte ,Arianna Occhipinti ,2015,165.00,Cerasuolo di Vittoria,"Nero d'Avola, Frappato",Red,Italia,Sicilia,55.00,Wine Searcher,13.0,75
Cerasuolo Di Vittoria,Cos ,2014,55.50,Cerasuolo di Vittoria,"Nero d'Avola, Frappato",Red,Italia,Sicilia,18.50,IMPORTACIONES Y EXPORTACIONES DE VINO ENOTRIA S.L.,13.5,75
Prephylloxera La Vigna di Don Peppino ,Tenuta delle Terre Nere ,2017,249.00,Etna Rosso ,"Nerello Mascalese, Nerello Cappuccio",Red,Italia,Sicilia,83.00,Wine Searcher,14.5,75
Benanti Etna Rosso,Benanti,2016,63.00,Etna Rosso ,"Nerello Mascalese, Nerello Cappuccio",Red,Italia,Sicilia,21.00,Wine Searcher,13.0,75
Susucaru Rosso,Frank Cornelissen,2016,87.00,IGT Terre Siciliane,"Nerello Mascalese, Nerello Capuccio, Allicante Boushet, Minella, Uva Francesa",Red,Italia,Sicilia,29.00,Wine Searcher,14.5,75
Pirrera Vino di Contrada,Eduardo Torres Acosta ,2015,80.25,IGT Terre Siciliane,Nerello Mascalese,Red,Italia,Sicilia,26.75,JUBA SUAREZ RUFINO,14.0,75
Versante Nord,Eduardo Torres Acosta ,2014,50.85,IGT Terre Siciliane,Nerello Mascalese,Red,Italia,Sicilia,16.95,JUBA SUAREZ RUFINO,14.0,75
Versante Nord,Eduardo Torres Acosta ,2015,47.55,IGT Terre Siciliane,Nerello Mascalese,Red,Italia,Sicilia,15.85,JUBA SUAREZ RUFINO,14.0,75
Serraghia Fanino Catarratto-Pignatello,Gabrio Bini-Azienda Agricola Serragghia,2012,131.55,Pantelleria,"Catarratto, Pignatello",Red,Italia,Sicilia,43.85,PREMIUM DRINKS S.L.U.,13.0,75
